ID_VENTE|CD_PRODUIT|QTE_VENTE|PRIX_VENTE|PRIX_ACHAT
MO-2014-TR1132586-41972|OFF-EN-4914|3|9.592|7.6736
ES-2015-WB2185045-42348|OFF-BI-6370|2|7.864|6.2912
MX-2015-BS1136518-42199|OFF-EN-4905|2|7.8|6.24
MX-2015-TB2117582-42258|OFF-PA-3997|1|7.5075|6.006
MX-2013-JM1565582-41373|OFF-FA-2953|3|15.012|12.0096
US-2015-MG1820518-42130|OFF-FA-2946|2|12.123|9.6984
MX-2014-FH1435082-41872|OFF-AR-3459|8|8.883|7.1064
MX-2014-DE1325598-41880|OFF-EN-4921|3|11.82|9.456
US-2013-MM17920140-41283|FUR-TA-3619|2|212.105|169.684
IT-2013-AG1033064-41308|TEC-PH-3791|3|53.838|43.0704
ID-2015-AR1057059-42367|TEC-AC-3394|1|21.105|16.884
AU-2014-AC6158-41908|OFF-AR-3466|7|6.216|4.9728
ID-2013-AI1085592-41571|OFF-ST-4028|1|6.84|5.472
ES-2014-AF1088564-41755|OFF-EN-3658|5|3.573|2.8584
TU-2012-BM1575134-40930|FUR-FU-3025|2|33.894|27.1152
EG-2013-BH171038-41635|OFF-FA-5476|2|4.356|3.4848
ES-2015-BM1178545-42230|OFF-PA-4007|4|3.592|2.8736
IN-2014-CM1216059-41989|FUR-FU-3039|3|4.984|3.9872
NI-2015-DB306095-42123|FUR-FU-4034|4|16.956|13.5648
IR-2012-DB306060-41270|OFF-EN-4453|4|11.7645|9.4116
NI-2012-DP316595-40938|OFF-PA-3995|2|7.575|6.06
MO-2012-ED388586-41076|OFF-AR-3459|1|8.883|7.1064
SF-2015-HP4815117-42137|FUR-FU-5740|3|16.76|13.408
IT-2014-JE1561045-41997|OFF-PA-4478|7|15.741|12.5928
RS-2012-JK5730108-41150|OFF-FA-3044|5|5.58|4.464
ES-2015-KB1640545-42181|OFF-AR-3460|2|8.703|6.9624
CA-2014-MM17920140-41977|FUR-TA-4622|5|145.49|116.392
NI-2013-MZ751595-41356|TEC-PH-5825|2|22.347|17.8776
CG-2015-MS771033-42306|OFF-ST-4105|2|14.391|11.5128
IN-2014-ME1772527-41965|OFF-FA-2948|4|6.3441|5.07528
ES-2014-MW1822048-41998|OFF-FA-2956|1|4.452|3.5616
CA-2015-MM17920140-42035|OFF-ST-6088|2|64.65|51.72
IN-2013-NH1861059-41417|TEC-AC-3397|2|23.7|18.96
CA-2012-MM17920140-41177|TEC-AC-5185|8|13.984|11.1872
CA-2015-MM17920140-42362|OFF-AP-2886|1|3.664|2.9312
IT-2015-OT1873091-42077|OFF-LA-4528|4|5.088|4.0704
CA-2015-MM17920140-42362|OFF-PA-6095|2|3.584|2.8672
MO-2014-PJ901586-41854|OFF-AR-3532|2|12.76|10.208
IN-2013-RM19675144-41396|OFF-LA-3320|4|3.672|2.9376
US-2014-MM17920140-41888|OFF-LA-3221|2|10.024|8.0192
IN-2015-VG2180558-42273|OFF-EN-3104|2|9.396|7.5168
MX-2014-KS1630018-41952|OFF-BI-6400|4|1.956|1.5648
MX-2015-MO17800132-42165|OFF-BI-6405|1|1.816|1.4528
MX-2014-WB2185031-41964|OFF-BI-3719|1|7.416|5.9328
US-2015-MG176805-42161|TEC-PH-5337|2|66.732|53.3856
MX-2013-DJ1342082-41639|OFF-LA-6055|1|3.5616|2.84928
MX-2014-JB1600028-41681|OFF-SU-4988|1|11.568|9.2544
ES-2015-AB1016545-42356|OFF-BI-4810|2|5.604|4.4832
CA-2015-MM17920140-42358|OFF-BI-3961|1|4.584|3.6672
MG-2013-AT43584-41535|OFF-ST-5695|1|17.1435|13.7148
TU-2014-AJ795134-41800|OFF-EN-4440|2|20.088|16.0704
CA-2014-MM17920140-41977|FUR-CH-4422|3|23.984|19.1872
IN-2012-BF1121558-40955|OFF-LA-3263|2|6.645|5.316
SF-2015-BO1350117-42348|OFF-BI-6375|1|3.807|3.0456
RO-2015-BH1710107-42250|TEC-MA-5540|11|40.4127|32.33016
CA-2015-MM17920140-42252|TEC-AC-4948|8|4.76|3.808
NI-2012-Co264095-41144|FUR-BO-3617|4|43.416|34.7328
CA-2012-MM17920140-40922|OFF-PA-6476|8|5.344|4.2752
BO-2012-DK283513-41149|OFF-BI-4804|1|12.78|10.224
KG-2015-DB327070-42321|OFF-ST-6229|3|6.792|5.4336
CA-2014-MM17920140-41752|OFF-AR-3334|2|3.57|2.856
CA-2012-MM17920140-41147|OFF-PA-6448|1|5.344|4.2752
CA-2012-MM17920140-40922|OFF-BI-3301|6|4.584|3.6672
CA-2014-MM17920140-41752|OFF-AR-5297|6|2.304|1.8432
IN-2012-GM1444027-41128|OFF-BI-4825|7|2.097|1.6776
ID-2012-GH1466559-41181|FUR-FU-3950|1|20.76|16.608
CA-2015-MN17935140-42335|TEC-PH-5602|2|156.792|125.4336
ES-2013-JH1543045-41492|FUR-FU-3931|2|14.679|11.7432
GV-2014-JM565552-41807|OFF-ST-6024|1|6|4.8
CG-2012-JK612033-41094|OFF-BI-6384|2|19.584|15.6672
IN-2014-KB165857-41809|OFF-LA-5391|1|6.58|5.264
IN-2014-LM1706566-41893|OFF-EN-3091|1|2.4|1.92
UP-2013-LC7140137-41447|OFF-BI-2882|1|6.324|5.0592
CA-2012-MN17935140-41100|TEC-PH-5626|3|107.994|86.3952
UZ-2015-NM8520142-42211|OFF-BI-6398|1|1.809|1.4472
IT-2015-NZ1856564-42260|OFF-PA-5871|1|6.756|5.4048
UP-2014-NP8670137-41887|OFF-BI-3737|4|1.792|1.4336
ES-2013-RD19585139-41348|OFF-ST-6023|1|3.231|2.5848
IN-2014-RD197207-41999|OFF-FA-6205|7|3.888|3.1104
IN-2012-RB197957-41259|OFF-SU-4317|1|13.24|10.592
RS-2012-SB10185108-41270|OFF-ST-6068|1|26.1525|20.922
CA-2015-MN17935140-42322|OFF-ST-6289|9|180.016|144.0128
MX-2013-JK1573082-41628|OFF-BI-6375|2|3.807|3.0456
MX-2015-AG1027082-42283|TEC-PH-5348|2|19.566|15.6528
US-2013-KD1661518-41400|OFF-EN-5039|1|14.0397|11.23176
US-2015-JD1601598-42036|OFF-AR-5921|4|14.8995|11.9196
MX-2013-AT1073582-41586|OFF-AR-5919|1|9.804|7.8432
MX-2015-DK1283551-42223|FUR-FU-6278|5|9.54|7.632
IN-2012-AG1049527-41248|OFF-PA-5877|1|13.456|10.7648
ES-2015-AO1081048-42181|OFF-ST-5686|1|7.191|5.7528
ID-2014-AF1088527-41980|OFF-FA-3045|1|3.752|3.0016
ES-2014-BP1118545-41858|OFF-ST-6229|3|6.792|5.4336
IN-2015-BE113357-42302|OFF-AR-3525|6|16.092|12.8736
MO-2014-BD150086-41971|FUR-FU-5739|1|10.08|8.064
HR-2015-BS159030-42132|OFF-AR-3452|4|5.76|4.608
MA-2014-CH207077-41895|OFF-ST-4094|4|29.052|23.2416
IS-2012-CM244563-41023|OFF-PA-6616|3|8.112|6.4896
IN-2015-DK12985144-42112|FUR-FU-3065|6|19.2939|15.43512
CA-2015-MN17935140-42335|FUR-FU-3908|2|27.06|21.648
DJ-2012-ER385535-41171|OFF-BI-2896|6|6.66|5.328
ES-2015-FH1435048-42152|TEC-AC-5860|3|21.088|16.8704
IN-2013-GH144257-41489|FUR-FU-3030|2|29.1|23.28
TU-2014-GP4740134-41867|OFF-AR-6127|4|18.276|14.6208
ES-2012-HR14770120-40948|OFF-FA-6197|3|7.785|6.228
LY-2014-JC538574-41758|OFF-FA-6196|2|9.4|7.52
IN-2015-JO155507-42241|OFF-EN-4438|4|8.96|7.168
ES-2013-JM15865139-41360|OFF-PA-5890|2|8.34|6.672
IN-2014-JH1591092-41959|OFF-BI-3248|1|5.904|4.7232
ES-2012-KB1624091-41040|OFF-PA-6608|2|7.875|6.3
ID-2014-KB1640559-41798|OFF-FA-6191|2|6.66|5.328
CA-2015-MN17935140-42046|OFF-PA-4782|2|5.78|4.624
IT-2014-LC1687048-41875|OFF-SU-4131|3|19.452|15.5616
TU-2015-LP7080134-42185|TEC-PH-3133|1|29.82|23.856
CA-2012-MN17935140-40956|OFF-AP-4604|1|3.98|3.184
SG-2015-ME7725111-42358|OFF-SU-3003|1|16.512|13.2096
IT-2015-MP1796591-42097|OFF-BI-4823|1|6.45|5.16
ES-2013-MG18145139-41423|TEC-PH-5355|1|382.41|305.928
ID-2013-NB186557-41441|OFF-PA-4147|1|19.566|15.6528
MZ-2013-RH960087-41319|OFF-EN-4453|9|11.7645|9.4116
IN-2012-SE2011058-41249|OFF-BI-6403|5|6.7575|5.406
ID-2014-SF2020027-41940|OFF-LA-4541|1|2.76|2.208
IR-2012-SC1038060-41125|OFF-EN-3661|1|25.4265|20.3412
IN-2015-TG2164058-42272|OFF-EN-5023|1|8.7132|6.97056
BO-2015-TS1165513-42065|OFF-EN-5022|2|8.382|6.7056
ES-2012-ZD2192564-40960|OFF-ST-6065|3|29.088|23.2704
US-2015-AC1066054-42367|OFF-EN-5030|1|14.796|11.8368
MX-2015-RB1946593-42369|OFF-ST-6024|2|6|4.8
MX-2012-BS1175537-41164|OFF-FA-2949|2|5.808|4.6464
US-2015-CB1253555-42097|OFF-AP-4496|2|16.32|13.056
MX-2015-HM1486082-42228|OFF-EN-5026|4|4.56|3.648
MX-2013-JH1582082-41395|OFF-FA-2940|3|7.524|6.0192
MX-2013-RD1990082-41418|OFF-SU-4129|4|10.5765|8.4612
MX-2013-TT2107082-41619|OFF-ST-4063|1|4.815|3.852
US-2015-SH20395143-42155|OFF-EN-3092|2|5.088|4.0704
MX-2012-DR1288093-41252|OFF-PA-5868|2|11.616|9.2928
MX-2015-EH1399080-42302|OFF-FA-5477|1|10.242|8.1936
MX-2014-Dp1324082-41960|FUR-FU-3928|7|35.217|28.1736
US-2015-FH1436598-42096|OFF-EN-4925|9|8.004|6.4032
US-2014-AS102255-41965|OFF-PA-5868|2|11.616|9.2928
CA-2014-MN17935140-41775|OFF-PA-6310|1|4.76|3.808
CA-2015-MN17935140-42322|OFF-PA-2847|2|2.968|2.3744
ES-2014-BD1132048-41928|OFF-BI-6404|3|1.935|1.548
NI-2013-CM183095-41303|OFF-AR-3494|1|11.94|9.552
ID-2015-CS11950102-42248|OFF-AR-6119|2|9.912|7.9296
ES-2015-CD122808-42186|OFF-AR-3467|1|5.238|4.1904
ES-2015-DV1304545-42221|OFF-EN-3093|1|2.16|1.728
TU-2013-DV3045134-41471|OFF-AP-4968|2|33.9|27.12
ES-2014-EM13810120-41823|OFF-AR-3461|2|11.712|9.3696
ES-2014-EG13900120-41803|OFF-AR-3498|3|6.048|4.8384
CA-2012-MN17935140-41100|OFF-PA-6561|2|5.184|4.1472
IZ-2012-EM409561-41145|OFF-BI-4804|2|12.78|10.224
EG-2015-EB411038-42200|OFF-LA-4694|2|2.781|2.2248
CA-2012-MN17935140-40956|OFF-BI-6391|3|0.54|0.432
US-2014-GM1444036-41880|OFF-EN-3089|2|7.7592|6.20736
ID-2014-JS15595130-41963|OFF-SU-6172|3|16.82|13.456
IN-2013-JR1570058-41441|TEC-AC-4178|2|51.786|41.4288
ID-2015-JB16045102-42137|OFF-LA-3317|3|2.856|2.2848
ID-2015-JW16075144-42368|OFF-ST-4030|2|6.174|4.9392
ID-2013-JC1610559-41461|OFF-LA-4678|5|2.736|2.1888
US-2013-MO17950140-41366|TEC-AC-3124|3|19.99|15.992
IN-2014-LS1723027-41969|OFF-AR-3553|4|14.661|11.7288
US-2013-MO17950140-41366|TEC-AC-4945|3|8.95|7.16
US-2015-MO17950140-42189|TEC-AC-4874|2|15|12
US-2013-MO17950140-41366|OFF-AP-3126|1|64.384|51.5072
SF-2015-MW8235117-42025|OFF-PA-4177|2|26.919|21.5352
AU-2015-PF91208-42181|FUR-CH-5758|1|35.892|28.7136
ES-2012-RP19390120-41086|OFF-AR-6122|3|6.192|4.9536
CA-2013-MP17965140-41563|TEC-PH-5241|1|274.99|219.992
IR-2014-RD993060-41944|OFF-ST-4031|3|5.598|4.4784
IT-2014-SW20350139-41955|OFF-LA-6035|2|2.712|2.1696
US-2013-MP17965140-41382|TEC-PH-4459|2|45.894|36.7152
MZ-2014-SS1041087-41970|OFF-BI-3290|1|1.182|0.9456
MX-2012-SG2060593-41005|OFF-EN-4914|2|9.592|7.6736
CA-2014-MP17965140-41989|OFF-ST-5663|3|79.032|63.2256
US-2013-MP17965140-41472|FUR-BO-3652|3|49.283|39.4264
CA-2015-MP17965140-42193|TEC-AC-4799|2|63|50.4
MX-2013-JJ1576018-41591|OFF-EN-3110|2|9.968|7.9744
MX-2015-JJ1544598-42336|OFF-FA-2948|5|6.3441|5.07528
US-2013-EC140505-41574|OFF-FA-2940|1|7.524|6.0192
US-2014-TB2105518-41941|TEC-AC-4174|3|10.8|8.64
US-2014-AB100155-41790|FUR-CH-5752|3|19.776|15.8208
US-2015-CP12340143-42143|OFF-AR-3478|2|21.816|17.4528
MX-2015-JE1574531-42255|OFF-LA-5385|7|3.3|2.64
US-2013-LS1723018-41586|OFF-PA-4461|2|21.012|16.8096
US-2014-VP2176098-41919|OFF-ST-4095|2|14.67|11.736
MX-2015-TG2131039-42034|OFF-EN-3659|1|2.853|2.2824
EG-2012-AJ79538-41070|FUR-FU-3038|1|5.13|4.104
ES-2015-BB1099045-42355|OFF-EN-4926|4|6.28|5.024
IR-2015-BW111060-42112|OFF-AR-6125|3|13.329|10.6632
TU-2013-BO1350134-41635|OFF-PA-4467|1|17.1435|13.7148
ES-2013-BE114558-41390|OFF-FA-3073|7|4.416|3.5328
IT-2014-CC1222048-41766|OFF-AP-3861|4|15.444|12.3552
CG-2014-DM295533-41719|FUR-FU-3956|4|10.116|8.0928
MX-2014-ER1385539-41966|OFF-LA-3260|1|7.524|6.0192
NI-2013-ED388595-41614|OFF-ST-4264|3|12.735|10.188
TU-2013-HG4965134-41633|OFF-AR-3547|5|8.694|6.9552
IN-2012-KT1646527-41172|OFF-LA-6051|4|4.356|3.4848
GH-2015-KT648049-42222|OFF-PA-4001|7|6.147|4.9176
IN-2015-KW1657058-42256|FUR-FU-3951|6|20.784|16.6272
TU-2014-KL6645134-41818|OFF-PA-5878|5|19.7706|15.81648
NI-2015-KL664595-42341|OFF-AR-3554|1|14.958|11.9664
US-2013-MP17965140-41382|TEC-PH-5157|3|48.984|39.1872
ID-2015-LC1705092-42098|FUR-FU-3038|3|5.13|4.104
IT-2015-MS1771045-42336|OFF-SU-6169|2|5.952|4.7616
TU-2013-NF8475134-41551|OFF-SU-6165|3|17.028|13.6224
IT-2013-NP1867048-41376|OFF-AR-3546|3|5.688|4.5504
IR-2013-PK891060-41342|OFF-PA-5879|4|12.5769|10.06152
MO-2013-PS897086-41324|OFF-EN-5029|1|13.716|10.9728
ES-2012-PC1900064-41145|OFF-EN-3654|2|9.675|7.74
US-2013-MP17965140-41382|OFF-AR-3551|1|30.98|24.784
ES-2012-PB1915045-41131|OFF-BI-2894|2|6.84|5.472
IN-2014-PF1922592-41982|OFF-SU-4988|1|11.568|9.2544
US-2013-MP17965140-41382|FUR-CH-4410|1|80.98|64.784
BO-2015-TW1102513-42193|OFF-FA-2942|1|12.92|10.336
TZ-2014-VP11760129-41721|OFF-BI-6377|3|3.465|2.772
MX-2012-JK1612082-40995|OFF-SU-4986|4|6.687|5.3496
US-2013-TT21265143-41636|OFF-ST-6049|1|78.996|63.1968
MX-2015-TG2164093-42181|OFF-LA-6042|3|4.596|3.6768
MX-2013-CD1228018-41521|OFF-EN-4903|2|4.428|3.5424
MX-2015-DJ1351018-42250|OFF-FA-6190|1|7.472|5.9776
US-2013-JF1556536-41497|OFF-FA-5477|4|10.242|8.1936
TU-2015-AS10045134-42136|OFF-ST-6284|1|14.208|11.3664
CA-2015-MP17965140-42297|FUR-FU-6356|2|14.14|11.312
ES-2015-BT11305120-42201|OFF-BI-4811|4|4.482|3.5856
CA-2014-MP17965140-41922|TEC-PH-5189|2|7.992|6.3936
IN-2015-BG1169559-42301|OFF-EN-5044|2|7.209|5.7672
ES-2013-BH11710139-41628|OFF-LA-6055|2|3.5616|2.84928
ES-2014-CH1207045-41996|OFF-AR-6120|1|11.184|8.9472
SA-2013-CC2220110-41594|OFF-BI-3734|1|2.052|1.6416
IN-2015-CP1234058-42202|OFF-BI-3247|3|6.285|5.028
IN-2014-DK1322566-41907|TEC-AC-5220|3|13.563|10.8504
US-2013-MP17965140-41382|TEC-AC-6316|2|25.89|20.712
ID-2015-EH1394597-42174|OFF-FA-2946|2|12.123|9.6984
ES-2014-GH1442545-41801|OFF-EN-4451|1|8.076|6.4608
ES-2014-GM144408-41982|OFF-AR-3466|2|6.216|4.9728
IN-2015-HP148157-42098|OFF-BI-4807|8|3.933|3.1464
ID-2012-HW1493559-41192|OFF-FA-6208|2|4.095|3.276
ID-2015-JP154607-42289|OFF-FA-5478|1|10.314|8.2512
ID-2014-JB16000102-41654|OFF-BI-6375|4|3.807|3.0456
US-2013-MP17965140-41549|OFF-BI-2927|1|4.304|3.4432
US-2013-MP17965140-41382|OFF-PA-6553|2|6.48|5.184
CA-2015-MP17965140-42297|OFF-ST-3851|5|10.9|8.72
CA-2014-MP17965140-41989|FUR-TA-3753|1|550.98|440.784
TU-2013-MK7905134-41619|OFF-AR-3499|4|18.528|14.8224
ID-2012-MM182807-41237|OFF-PA-6617|2|20.34|16.272
US-2013-MP17965140-41382|OFF-BI-4367|4|3.234|2.5872
ID-2014-NC18415130-41807|OFF-BI-6398|2|1.809|1.4472
IN-2014-PN187757-41873|OFF-AR-6107|4|27.9015|22.3212
CA-2014-MP17965140-42003|OFF-BI-6634|5|0.936|0.7488
AO-2014-RE94054-41983|OFF-FA-5487|4|7.568|6.0544
IT-2013-RB1964562-41515|OFF-AP-4495|2|21.705|17.364
IN-2015-RB1970527-42236|OFF-FA-6203|1|4.164|3.3312
ES-2013-SJ20125139-41625|OFF-FA-3021|2|7.716|6.1728
HU-2013-SV1036557-41432|OFF-FA-2941|2|6.732|5.3856
IR-2015-SW1045560-42063|OFF-BI-4809|3|4.095|3.276
ES-2015-SW2075545-42320|OFF-FA-5485|2|4.608|3.6864
CA-2014-MP17965140-42003|OFF-BI-4379|2|9.522|7.6176
IR-2013-SM1090560-41387|OFF-FA-5471|3|4.302|3.4416
IT-2014-TS2165548-41697|OFF-ST-4252|2|5.913|4.7304
IN-2012-ZD219257-41171|OFF-FA-6200|2|9.99|7.992
US-2014-BW1120098-41646|OFF-SU-6166|5|11.112|8.8896
MX-2015-JB1604526-42151|OFF-PA-3992|3|7.965|6.372
US-2012-MJ1774054-41111|FUR-FU-3929|3|33.58|26.864
MX-2013-JE1574551-41377|OFF-SU-4129|3|10.5765|8.4612
US-2014-MA1799536-41947|OFF-BI-6398|2|1.809|1.4472
CM-2012-AC42022-41073|OFF-BI-3721|2|6.132|4.9056
PL-2015-AJ795103-42248|OFF-LA-6056|2|2.07|1.656
EG-2015-BB99038-42319|OFF-AR-3492|7|11.172|8.9376
US-2013-MP17965140-41382|OFF-BI-4352|1|1.476|1.1808
UP-2013-CT1995137-41586|OFF-BI-2881|3|8.874|7.0992
ID-2013-CS121757-41506|OFF-PA-6609|2|4.712|3.7696
IT-2013-CL1256591-41453|OFF-AR-5923|2|14.505|11.604
US-2013-MP17965140-41382|OFF-AR-5328|3|3.28|2.624
CA-2015-MS17980140-42343|TEC-AC-5104|2|63.992|51.1936
CA-2015-MS17980140-42343|FUR-CH-4395|2|27.424|21.9392
CA-2013-MS17980140-41492|OFF-PA-6428|2|9.072|7.2576
ES-2013-EB13840139-41487|OFF-FA-2949|10|5.808|4.6464
CA-2013-MS17980140-41349|TEC-PH-5608|4|42.95|34.36
ID-2015-HA1490592-42287|OFF-LA-3297|1|6.2169|4.97352
CA-2015-MS17980140-42343|FUR-FU-4515|2|27.384|21.9072
ES-2012-JM1525064-41131|TEC-MA-6132|4|16.032|12.8256
BU-2014-JK537019-41893|OFF-ST-5706|2|25.044|20.0352
NI-2012-JC538595-41210|TEC-PH-5338|1|50.022|40.0176
IN-2014-JH1591059-41882|OFF-LA-5388|3|3.348|2.6784
KE-2014-KN645069-41731|OFF-AR-3491|3|8.181|6.5448
IN-2015-KH1663088-42031|OFF-EN-3088|5|6.72|5.376
CG-2013-LW682533-41510|OFF-FA-6200|1|9.99|7.992
ES-2014-LP1708045-41640|OFF-AR-3545|4|8.766|7.0128
CA-2013-MS17980140-41612|OFF-PA-6430|1|9.824|7.8592
IN-2013-MH176207-41431|OFF-FA-6206|1|5.8194|4.65552
IR-2015-MT781560-42193|OFF-ST-4293|1|30.4167|24.33336
CA-2012-MS17980140-41089|OFF-PA-6589|1|5.184|4.1472
IN-2013-MW1823566-41370|OFF-SU-6177|3|24.045|19.236
IN-2015-ON1871558-42244|OFF-LA-5385|3|3.3|2.64
IN-2013-PK1891059-41319|OFF-LA-4528|4|5.088|4.0704
CA-2013-MS17980140-41313|TEC-AC-5210|10|10.4|8.32
IT-2012-RM1937591-41023|OFF-AR-5923|3|14.505|11.604
CA-2015-MS17980140-42343|OFF-AR-3973|3|5.58|4.464
SA-2014-SB10290110-41975|OFF-BI-4814|2|3.168|2.5344
UG-2015-SU10665136-42103|TEC-PH-5831|4|43.54|34.832
IT-2015-TB2105545-42334|OFF-LA-3298|2|3.696|2.9568
NI-2015-TH1123595-42139|FUR-BO-5799|2|44.532|35.6256
KG-2013-TA1138570-41517|OFF-SU-4121|1|10.68|8.544
MX-2012-DS1318018-41216|OFF-FA-6202|1|2.358|1.8864
US-2014-EB1417018-41901|OFF-AR-3498|8|6.048|4.8384
US-2013-RK1930018-41416|OFF-LA-6045|1|5.883|4.7064
MX-2014-SJ2050051-41962|OFF-EN-4436|2|4.92|3.936
US-2014-AJ1078018-41752|OFF-EN-5039|1|14.0397|11.23176
MX-2014-CB1202593-41912|OFF-BI-4814|2|3.168|2.5344
MX-2015-LH1675082-42336|OFF-LA-4533|7|4.56|3.648
CA-2015-MS17980140-42343|OFF-PA-6512|2|4.784|3.8272
SG-2014-AR405111-41993|OFF-ST-4251|1|13.44|10.752
CA-2012-MS17980140-41089|OFF-FA-6129|5|21.104|16.8832
IT-2013-BW11065139-41370|OFF-BI-3246|2|7.02|5.616
ES-2015-CM1244545-42250|OFF-ST-6067|5|14.553|11.6424
ID-2014-DA1345059-41723|OFF-FA-3074|3|4.077|3.2616
ES-2014-DD1357064-41816|OFF-BI-3293|2|5.3805|4.3044
IT-2014-FA1423091-41668|OFF-ST-5696|3|12.288|9.8304
IN-2015-GR1456088-42085|OFF-FA-3068|3|3.087|2.4696
ES-2015-GG1465048-42245|OFF-BI-3290|4|1.182|0.9456
TU-2015-GT4755134-42326|TEC-AC-5881|1|9.632|7.7056
MD-2013-JK520583-41545|OFF-LA-6051|5|4.356|3.4848
ES-2015-JF1541548-42342|OFF-AR-6123|2|4.524|3.6192
ES-2015-JS1559548-42322|OFF-EN-4915|1|11.871|9.4968
ID-2014-KB16600144-41986|OFF-FA-2957|4|10.95|8.76
IR-2014-LW682560-41883|OFF-AR-6124|5|3.528|2.8224
CA-2014-MA17995140-41951|FUR-CH-4426|7|450.882|360.7056
CA-2012-MA17995140-41194|OFF-ST-6090|3|63.04|50.432
ES-2013-MT178158-41494|OFF-AR-5911|5|4.806|3.8448
IN-2014-MH1811592-41955|OFF-EN-3673|1|9.9|7.92
CA-2015-MA17995140-42183|FUR-CH-6016|4|63.882|51.1056
ES-2013-SE2011045-41507|OFF-PA-6621|5|6.96|5.568
ID-2014-SF2020027-41940|OFF-LA-5393|1|5.3295|4.2636
ES-2014-SC2030545-41865|OFF-EN-4908|6|2.556|2.0448
UP-2013-SD10485137-41301|OFF-SU-4986|3|6.687|5.3496
IT-2012-SS2051545-41234|OFF-SU-2985|1|15.039|12.0312
TU-2013-TB11400134-41472|OFF-AP-3856|3|19.926|15.9408
UP-2015-VD11670137-42253|OFF-BI-6380|3|7.812|6.2496
MX-2014-KD1661536-41679|OFF-FA-2948|3|6.3441|5.07528
MX-2012-AW1084082-41266|OFF-FA-6198|3|7.689|6.1512
MX-2013-KH1636031-41562|TEC-AC-5101|3|16.005|12.804
US-2013-MA1799555-41409|OFF-BI-4814|1|3.168|2.5344
MX-2015-JW1607582-42109|TEC-AC-3380|1|28.96|23.168
US-2014-PB1915098-41833|OFF-EN-4911|2|29.304|23.4432
MX-2015-DG1330093-42319|OFF-EN-3675|1|11.13|8.904
MX-2014-EB1411039-41815|OFF-AR-3482|5|15.174|12.1392
US-2014-KM1637555-41952|FUR-CH-4520|1|24.648|19.7184
ES-2015-AR1051096-42307|OFF-AR-6115|4|13.482|10.7856
NI-2012-AG52595-41082|OFF-ST-4107|4|26.4|21.12
US-2014-MA17995140-41949|OFF-BI-5637|3|6.294|5.0352
CA-2012-MA17995140-41194|OFF-EN-5580|2|7.28|5.824
US-2014-MA17995140-41949|OFF-AR-5646|3|15.872|12.6976
IN-2015-CL118907-42048|OFF-SU-4317|2|13.24|10.592
ZA-2013-CH2070146-41352|OFF-BI-4804|3|12.78|10.224
ES-2015-CC12220139-42115|FUR-FU-5733|2|4.761|3.8088
ES-2014-CS1240048-41865|OFF-FA-5472|1|6.18|4.944
IR-2015-CS250560-42249|OFF-BI-3251|3|4.944|3.9552
AG-2015-CL25653-42164|FUR-FU-3949|1|7.044|5.6352
IT-2012-DS1303091-41194|OFF-AR-3457|2|8.01|6.408
ES-2012-DC1328548-41081|OFF-PA-5886|3|24.7506|19.80048
IT-2012-DM1334564-41144|OFF-ST-4062|8|4.536|3.6288
US-2014-MA17995140-41949|OFF-LA-3225|1|10.35|8.28
CA-2012-MA17995140-41194|TEC-AC-5855|3|9.184|7.3472
ES-2015-JW1607545-42252|OFF-FA-6207|1|7.884|6.3072
IN-2013-JE161657-41579|FUR-FU-3036|2|6.021|4.8168
TU-2013-KL6555134-41279|OFF-ST-6039|2|8.985|7.188
IN-2012-LD1685559-41112|TEC-PH-3791|2|53.838|43.0704
CA-2012-MA17995140-41194|OFF-BI-6410|2|1.518|1.2144
ES-2015-LO1717048-42255|OFF-ST-4029|2|5.728|4.5824
IN-2014-LS172307-41881|OFF-EN-5043|1|13.66|10.928
CA-2015-MA799523-42231|TEC-PH-5832|5|58.698|46.9584
IN-2015-MH1744027-42025|OFF-FA-3069|5|4.5705|3.6564
CA-2012-MA17995140-41171|OFF-FA-6129|2|21.104|16.8832
CA-2012-MA17995140-41171|OFF-BI-4832|2|1.686|1.3488
TU-2015-NS8640134-42180|OFF-AP-3863|1|11.025|8.82
IT-2015-PR1888048-42192|OFF-ST-4264|3|12.735|10.188
IN-2013-PC1900078-41416|OFF-LA-6035|2|2.712|2.1696
ES-2015-PK1907534-42333|OFF-AR-3476|1|13.768|11.0144
EG-2015-PO918038-42340|OFF-FA-3019|1|7.488|5.9904
IT-2012-RP19270124-41228|OFF-ST-6275|2|16.119|12.8952
SA-2012-RL9615110-41188|OFF-AR-3490|1|21.0405|16.8324
CA-2013-MA17995140-41606|OFF-AR-3445|5|4.14|3.312
IN-2013-SJ2050011-41393|OFF-ST-6041|5|4.968|3.9744
BO-2015-TC1114513-42180|OFF-BI-6402|2|1.773|1.4184
CA-2012-ME18010140-41110|FUR-CH-4426|1|450.882|360.7056
ES-2014-VP21760139-41980|OFF-PA-4181|2|5.859|4.6872
US-2013-CL1256536-41564|OFF-PA-5892|2|6.684|5.3472
MX-2014-JW1607528-41797|OFF-FA-3020|4|4.464|3.5712
US-2014-TB21280143-41684|OFF-AR-5912|3|14.1183|11.29464
US-2013-LS1723018-41368|OFF-LA-4694|3|2.781|2.2248
MX-2015-AC1042082-42343|OFF-SU-4978|2|8.118|6.4944
MX-2013-BW1111036-41517|OFF-FA-3045|2|3.752|3.0016
US-2012-DL1286555-41198|OFF-BI-6404|4|1.935|1.548
